onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
31.48	n/a	15740	surroundSuppB2_start	97	n/a	n/a	n/a
33.018	n/a	16509	fixpoint_ON	4	n/a	n/a	n/a
33.534	2.4	16767	stim_ON	8	1	1	3
36.452	n/a	18226	fixpoint_ON	4	n/a	n/a	n/a
36.962	2.4	18481	stim_ON	8	1	0.6	1
39.872	n/a	19936	fixpoint_ON	4	n/a	n/a	n/a
40.382	2.4	20191	stim_ON	8	1	0.3	2
43.292	n/a	21646	fixpoint_ON	4	n/a	n/a	n/a
43.802	2.4	21901	stim_ON	8	1	0	3
46.712	n/a	23356	fixpoint_ON	4	n/a	n/a	n/a
47.222	2.4	23611	stim_ON	8	1	0	2
50.132	n/a	25066	fixpoint_ON	4	n/a	n/a	n/a
50.642	2.4	25321	stim_ON	8	1	0.3	1
53.552	n/a	26776	fixpoint_ON	4	n/a	n/a	n/a
54.062	2.4	27031	stim_ON	8	1	0.6	3
56.972	n/a	28486	fixpoint_ON	4	n/a	n/a	n/a
57.482	2.4	28741	stim_ON	8	1	1	2
60.392	n/a	30196	fixpoint_ON	4	n/a	n/a	n/a
60.902	2.4	30451	stim_ON	8	1	1	3
63.812	n/a	31906	fixpoint_ON	4	n/a	n/a	n/a
64.322	2.4	32161	stim_ON	8	1	0.6	1
67.232	n/a	33616	fixpoint_ON	4	n/a	n/a	n/a
67.742	2.4	33871	stim_ON	8	1	0.3	2
70.652	n/a	35326	fixpoint_ON	4	n/a	n/a	n/a
71.162	2.4	35581	stim_ON	8	1	0	3
74.072	n/a	37036	fixpoint_ON	4	n/a	n/a	n/a
74.582	2.4	37291	stim_ON	8	0	1	1
77.492	n/a	38746	fixpoint_ON	4	n/a	n/a	n/a
78.002	2.4	39001	stim_ON	8	0	0.6	2
80.912	n/a	40456	fixpoint_ON	4	n/a	n/a	n/a
81.422	2.4	40711	stim_ON	8	0	0.3	3
84.332	n/a	42166	fixpoint_ON	4	n/a	n/a	n/a
84.842	2.4	42421	stim_ON	8	0	0	1
87.752	n/a	43876	fixpoint_ON	4	n/a	n/a	n/a
88.262	2.4	44131	stim_ON	8	1	1	3
91.172	n/a	45586	fixpoint_ON	4	n/a	n/a	n/a
91.682	2.4	45841	stim_ON	8	1	0.6	2
94.59	n/a	47295	fixpoint_ON	4	n/a	n/a	n/a
95.102	2.4	47551	stim_ON	8	1	0.3	1
98.01	n/a	49005	fixpoint_ON	4	n/a	n/a	n/a
98.522	2.4	49261	stim_ON	8	1	0	3
101.43	n/a	50715	fixpoint_ON	4	n/a	n/a	n/a
101.94	2.4	50970	stim_ON	8	1	0	3
104.85	n/a	52425	fixpoint_ON	4	n/a	n/a	n/a
105.36	2.4	52680	stim_ON	8	1	0.3	1
108.272	n/a	54136	fixpoint_ON	4	n/a	n/a	n/a
108.782	2.4	54391	stim_ON	8	1	0.6	2
111.69	n/a	55845	fixpoint_ON	4	n/a	n/a	n/a
112.202	2.4	56101	stim_ON	8	1	1	3
115.11	n/a	57555	fixpoint_ON	4	n/a	n/a	n/a
115.62	2.4	57810	stim_ON	8	1	0	1
118.53	n/a	59265	fixpoint_ON	4	n/a	n/a	n/a
119.04	2.4	59520	stim_ON	8	0	0	2
121.95	n/a	60975	fixpoint_ON	4	n/a	n/a	n/a
122.46	2.4	61230	stim_ON	8	1	0.3	3
125.37	n/a	62685	fixpoint_ON	4	n/a	n/a	n/a
125.88	2.4	62940	stim_ON	8	0	0.3	1
128.79	n/a	64395	fixpoint_ON	4	n/a	n/a	n/a
129.3	2.4	64650	stim_ON	8	1	0.6	2
132.21	n/a	66105	fixpoint_ON	4	n/a	n/a	n/a
132.72	2.4	66360	stim_ON	8	0	0.6	3
135.63	n/a	67815	fixpoint_ON	4	n/a	n/a	n/a
136.14	2.4	68070	stim_ON	8	1	1	1
139.05	n/a	69525	fixpoint_ON	4	n/a	n/a	n/a
139.56	2.4	69780	stim_ON	8	0	1	2
142.47	n/a	71235	fixpoint_ON	4	n/a	n/a	n/a
142.98	2.4	71490	stim_ON	8	1	0	3
145.89	n/a	72945	fixpoint_ON	4	n/a	n/a	n/a
146.4	2.4	73200	stim_ON	8	1	0.3	1
149.31	n/a	74655	fixpoint_ON	4	n/a	n/a	n/a
149.82	2.4	74910	stim_ON	8	1	0.6	2
152.73	n/a	76365	fixpoint_ON	4	n/a	n/a	n/a
153.24	2.4	76620	stim_ON	8	1	1	3
156.15	n/a	78075	fixpoint_ON	4	n/a	n/a	n/a
156.66	2.4	78330	stim_ON	8	1	1	2
159.58	n/a	79790	fixpoint_ON	4	n/a	n/a	n/a
160.09	2.4	80045	stim_ON	8	1	0.6	1
163	n/a	81500	fixpoint_ON	4	n/a	n/a	n/a
163.51	2.4	81755	stim_ON	8	1	0.3	3
166.42	n/a	83210	fixpoint_ON	4	n/a	n/a	n/a
166.93	2.4	83465	stim_ON	8	1	0	2
169.84	n/a	84920	fixpoint_ON	4	n/a	n/a	n/a
170.35	2.4	85175	stim_ON	8	0	1	1
