onset	duration	sample	value	event_code
0	n/a	0	break cnt	break cnt
1.788	n/a	894	resting_start	90
51.706	n/a	25853	instructed_toOpenEyes	20
71.706	n/a	35853	instructed_toCloseEyes	30
111.706	n/a	55853	instructed_toOpenEyes	20
131.706	n/a	65853	instructed_toCloseEyes	30
171.706	n/a	85853	instructed_toOpenEyes	20
191.706	n/a	95853	instructed_toCloseEyes	30
231.708	n/a	115854	instructed_toOpenEyes	20
251.708	n/a	125854	instructed_toCloseEyes	30
291.71	n/a	145855	instructed_toOpenEyes	20
311.71	n/a	155855	instructed_toCloseEyes	30
351.7	n/a	175850	instructed_toOpenEyes	20
356.218	n/a	178109	break cnt	break cnt
357.254	n/a	178627	9999	9999
