onset	duration	sample	value	event_code	user_answer	correct_answer
0	n/a	0	break cnt	break cnt	n/a	n/a
46.262	n/a	23131	symbolSearch_start	92	n/a	n/a
49.182	n/a	24591	newPage	20	n/a	n/a
56.172	n/a	28086	trialResponse	14	0	0
58.508	n/a	29254	trialResponse	14	1	1
61.872	n/a	30936	trialResponse	14	0	0
64.736	n/a	32368	trialResponse	14	0	0
68.272	n/a	34136	trialResponse	14	0	0
71.064	n/a	35532	trialResponse	14	1	1
75.704	n/a	37852	trialResponse	14	0	0
79.352	n/a	39676	trialResponse	14	1	1
83.762	n/a	41881	trialResponse	14	0	0
88.672	n/a	44336	trialResponse	14	0	0
94.28	n/a	47140	trialResponse	14	0	0
102.002	n/a	51001	trialResponse	14	1	1
104.45	n/a	52225	trialResponse	14	0	0
106.674	n/a	53337	trialResponse	14	1	1
108.464	n/a	54232	trialResponse	14	1	1
109.37	n/a	54685	newPage	20	n/a	n/a
115.096	n/a	57548	trialResponse	14	0	1
120.152	n/a	60076	trialResponse	14	1	1
125.616	n/a	62808	trialResponse	14	0	0
128.096	n/a	64048	trialResponse	14	1	1
135.896	n/a	67948	trialResponse	14	0	0
139.01	n/a	69505	trialResponse	14	1	1
143.992	n/a	71996	trialResponse	14	0	0
147.818	n/a	73909	trialResponse	14	1	1
152.792	n/a	76396	trialResponse	14	1	1
160.76	n/a	80380	trialResponse	14	0	0
163.72	n/a	81860	trialResponse	14	1	1
168.234	n/a	84117	trialResponse	14	0	0
173.936	n/a	86968	trialResponse	14	1	1
173.942	n/a	86971	newPage	20	n/a	n/a
176.583	n/a	88291.5	boundary	boundary	n/a	n/a
