onset	duration	sample	value	event_code
0	n/a	0	break cnt	break cnt
1.706	n/a	853	resting_start	90
52.002	n/a	26001	instructed_toOpenEyes	20
72.002	n/a	36001	instructed_toCloseEyes	30
112.002	n/a	56001	instructed_toOpenEyes	20
132.002	n/a	66001	instructed_toCloseEyes	30
171.992	n/a	85996	instructed_toOpenEyes	20
191.994	n/a	95997	instructed_toCloseEyes	30
231.994	n/a	115997	instructed_toOpenEyes	20
251.994	n/a	125997	instructed_toCloseEyes	30
291.996	n/a	145998	instructed_toOpenEyes	20
311.996	n/a	155998	instructed_toCloseEyes	30
351.998	n/a	175999	instructed_toOpenEyes	20
356.574	n/a	178287	break cnt	break cnt
391.128	n/a	195564	seqLearning_start	91
397.394	n/a	198697	learningBlock_1	31
397.428	n/a	198714	dot_no1_ON	11
398.016	n/a	199008	dot_no1_OFF	21
399.336	n/a	199668	dot_no6_ON	16
399.916	n/a	199958	dot_no6_OFF	26
401.236	n/a	200618	dot_no4_ON	14
401.826	n/a	200913	dot_no4_OFF	24
403.146	n/a	201573	dot_no2_ON	12
403.726	n/a	201863	dot_no2_OFF	22
405.046	n/a	202523	dot_no3_ON	13
405.626	n/a	202813	dot_no3_OFF	23
406.946	n/a	203473	dot_no5_ON	15
407.526	n/a	203763	dot_no5_OFF	25
408.846	n/a	204423	dot_no2_ON	12
409.436	n/a	204718	dot_no2_OFF	22
462.25	n/a	231125	learningBlock_2	32
462.258	n/a	231129	dot_no1_ON	11
462.848	n/a	231424	dot_no1_OFF	21
464.178	n/a	232089	dot_no6_ON	16
464.758	n/a	232379	dot_no6_OFF	26
466.078	n/a	233039	dot_no4_ON	14
466.658	n/a	233329	dot_no4_OFF	24
467.978	n/a	233989	dot_no2_ON	12
468.568	n/a	234284	dot_no2_OFF	22
469.888	n/a	234944	dot_no3_ON	13
470.468	n/a	235234	dot_no3_OFF	23
471.788	n/a	235894	dot_no5_ON	15
472.368	n/a	236184	dot_no5_OFF	25
473.688	n/a	236844	dot_no2_ON	12
474.278	n/a	237139	dot_no2_OFF	22
587.258	n/a	293629	seqLearning_start	91
593.516	n/a	296758	learningBlock_1	31
593.534	n/a	296767	dot_no1_ON	11
594.124	n/a	297062	dot_no1_OFF	21
595.442	n/a	297721	dot_no6_ON	16
596.034	n/a	298017	dot_no6_OFF	26
597.352	n/a	298676	dot_no4_ON	14
597.932	n/a	298966	dot_no4_OFF	24
599.252	n/a	299626	dot_no2_ON	12
599.832	n/a	299916	dot_no2_OFF	22
601.152	n/a	300576	dot_no3_ON	13
601.732	n/a	300866	dot_no3_OFF	23
603.052	n/a	301526	dot_no5_ON	15
603.632	n/a	301816	dot_no5_OFF	25
604.952	n/a	302476	dot_no2_ON	12
605.532	n/a	302766	dot_no2_OFF	22
