onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
72.28	n/a	36140	surroundSuppB1_start	93	n/a	n/a	n/a
73.828	n/a	36914	fixpoint_ON	4	n/a	n/a	n/a
74.346	2.4	37173	stim_ON	8	1	0	2
77.254	n/a	38627	fixpoint_ON	4	n/a	n/a	n/a
77.764	2.4	38882	stim_ON	8	1	0.3	3
80.674	n/a	40337	fixpoint_ON	4	n/a	n/a	n/a
81.184	2.4	40592	stim_ON	8	1	0.6	1
84.094	n/a	42047	fixpoint_ON	4	n/a	n/a	n/a
84.604	2.4	42302	stim_ON	8	1	1	2
87.514	n/a	43757	fixpoint_ON	4	n/a	n/a	n/a
88.024	2.4	44012	stim_ON	8	1	0	3
90.934	n/a	45467	fixpoint_ON	4	n/a	n/a	n/a
91.444	2.4	45722	stim_ON	8	1	0.3	2
94.354	n/a	47177	fixpoint_ON	4	n/a	n/a	n/a
94.864	2.4	47432	stim_ON	8	1	0.6	1
97.774	n/a	48887	fixpoint_ON	4	n/a	n/a	n/a
98.284	2.4	49142	stim_ON	8	1	1	3
101.194	n/a	50597	fixpoint_ON	4	n/a	n/a	n/a
101.704	2.4	50852	stim_ON	8	1	0	2
104.614	n/a	52307	fixpoint_ON	4	n/a	n/a	n/a
105.124	2.4	52562	stim_ON	8	1	0.3	3
108.034	n/a	54017	fixpoint_ON	4	n/a	n/a	n/a
108.544	2.4	54272	stim_ON	8	1	0.6	1
111.454	n/a	55727	fixpoint_ON	4	n/a	n/a	n/a
111.964	2.4	55982	stim_ON	8	1	1	2
114.874	n/a	57437	fixpoint_ON	4	n/a	n/a	n/a
115.384	2.4	57692	stim_ON	8	0	0	3
118.294	n/a	59147	fixpoint_ON	4	n/a	n/a	n/a
118.804	2.4	59402	stim_ON	8	0	0.3	1
121.714	n/a	60857	fixpoint_ON	4	n/a	n/a	n/a
122.224	2.4	61112	stim_ON	8	0	0.6	2
125.134	n/a	62567	fixpoint_ON	4	n/a	n/a	n/a
125.644	2.4	62822	stim_ON	8	0	1	3
128.554	n/a	64277	fixpoint_ON	4	n/a	n/a	n/a
129.064	2.4	64532	stim_ON	8	1	1	1
131.974	n/a	65987	fixpoint_ON	4	n/a	n/a	n/a
132.484	2.4	66242	stim_ON	8	1	0.6	3
135.394	n/a	67697	fixpoint_ON	4	n/a	n/a	n/a
135.904	2.4	67952	stim_ON	8	1	0.3	2
138.824	n/a	69412	fixpoint_ON	4	n/a	n/a	n/a
139.334	2.4	69667	stim_ON	8	1	0	1
142.242	n/a	71121	fixpoint_ON	4	n/a	n/a	n/a
142.754	2.4	71377	stim_ON	8	1	1	1
145.662	n/a	72831	fixpoint_ON	4	n/a	n/a	n/a
146.172	2.4	73086	stim_ON	8	1	0.6	2
149.082	n/a	74541	fixpoint_ON	4	n/a	n/a	n/a
149.592	2.4	74796	stim_ON	8	1	0.3	3
152.502	n/a	76251	fixpoint_ON	4	n/a	n/a	n/a
153.012	2.4	76506	stim_ON	8	1	0	1
155.922	n/a	77961	fixpoint_ON	4	n/a	n/a	n/a
156.432	2.4	78216	stim_ON	8	0	0	2
