onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
53.274	n/a	26637	surroundSuppB2_start	97	n/a	n/a	n/a
54.81	n/a	27405	fixpoint_ON	4	n/a	n/a	n/a
55.326	2.4	27663	stim_ON	8	1	1	3
58.244	n/a	29122	fixpoint_ON	4	n/a	n/a	n/a
58.754	2.4	29377	stim_ON	8	1	0.6	1
61.664	n/a	30832	fixpoint_ON	4	n/a	n/a	n/a
62.174	2.4	31087	stim_ON	8	1	0.3	2
65.084	n/a	32542	fixpoint_ON	4	n/a	n/a	n/a
65.594	2.4	32797	stim_ON	8	1	0	3
68.504	n/a	34252	fixpoint_ON	4	n/a	n/a	n/a
69.014	2.4	34507	stim_ON	8	1	0	2
71.924	n/a	35962	fixpoint_ON	4	n/a	n/a	n/a
72.434	2.4	36217	stim_ON	8	1	0.3	1
75.344	n/a	37672	fixpoint_ON	4	n/a	n/a	n/a
75.854	2.4	37927	stim_ON	8	1	0.6	3
78.762	n/a	39381	fixpoint_ON	4	n/a	n/a	n/a
79.274	2.4	39637	stim_ON	8	1	1	2
82.192	n/a	41096	fixpoint_ON	4	n/a	n/a	n/a
82.702	2.4	41351	stim_ON	8	1	1	3
85.612	n/a	42806	fixpoint_ON	4	n/a	n/a	n/a
86.122	2.4	43061	stim_ON	8	1	0.6	1
89.032	n/a	44516	fixpoint_ON	4	n/a	n/a	n/a
89.542	2.4	44771	stim_ON	8	1	0.3	2
92.462	n/a	46231	fixpoint_ON	4	n/a	n/a	n/a
92.972	2.4	46486	stim_ON	8	1	0	3
95.882	n/a	47941	fixpoint_ON	4	n/a	n/a	n/a
96.392	2.4	48196	stim_ON	8	0	1	1
99.302	n/a	49651	fixpoint_ON	4	n/a	n/a	n/a
99.812	2.4	49906	stim_ON	8	0	0.6	2
102.722	n/a	51361	fixpoint_ON	4	n/a	n/a	n/a
103.232	2.4	51616	stim_ON	8	0	0.3	3
106.142	n/a	53071	fixpoint_ON	4	n/a	n/a	n/a
106.652	2.4	53326	stim_ON	8	0	0	1
109.562	n/a	54781	fixpoint_ON	4	n/a	n/a	n/a
110.072	2.4	55036	stim_ON	8	1	1	3
112.992	n/a	56496	fixpoint_ON	4	n/a	n/a	n/a
113.502	2.4	56751	stim_ON	8	1	0.6	2
116.412	n/a	58206	fixpoint_ON	4	n/a	n/a	n/a
116.922	2.4	58461	stim_ON	8	1	0.3	1
119.832	n/a	59916	fixpoint_ON	4	n/a	n/a	n/a
120.342	2.4	60171	stim_ON	8	1	0	3
123.252	n/a	61626	fixpoint_ON	4	n/a	n/a	n/a
123.762	2.4	61881	stim_ON	8	1	0	3
126.672	n/a	63336	fixpoint_ON	4	n/a	n/a	n/a
127.182	2.4	63591	stim_ON	8	1	0.3	1
130.092	n/a	65046	fixpoint_ON	4	n/a	n/a	n/a
130.602	2.4	65301	stim_ON	8	1	0.6	2
133.512	n/a	66756	fixpoint_ON	4	n/a	n/a	n/a
134.022	2.4	67011	stim_ON	8	1	1	3
136.932	n/a	68466	fixpoint_ON	4	n/a	n/a	n/a
137.442	2.4	68721	stim_ON	8	1	0	1
140.352	n/a	70176	fixpoint_ON	4	n/a	n/a	n/a
140.862	2.4	70431	stim_ON	8	0	0	2
143.772	n/a	71886	fixpoint_ON	4	n/a	n/a	n/a
144.282	2.4	72141	stim_ON	8	1	0.3	3
147.192	n/a	73596	fixpoint_ON	4	n/a	n/a	n/a
147.702	2.4	73851	stim_ON	8	0	0.3	1
150.612	n/a	75306	fixpoint_ON	4	n/a	n/a	n/a
151.122	2.4	75561	stim_ON	8	1	0.6	2
154.032	n/a	77016	fixpoint_ON	4	n/a	n/a	n/a
154.542	2.4	77271	stim_ON	8	0	0.6	3
157.452	n/a	78726	fixpoint_ON	4	n/a	n/a	n/a
157.962	2.4	78981	stim_ON	8	1	1	1
160.872	n/a	80436	fixpoint_ON	4	n/a	n/a	n/a
161.382	2.4	80691	stim_ON	8	0	1	2
164.292	n/a	82146	fixpoint_ON	4	n/a	n/a	n/a
164.802	2.4	82401	stim_ON	8	1	0	3
167.712	n/a	83856	fixpoint_ON	4	n/a	n/a	n/a
168.222	2.4	84111	stim_ON	8	1	0.3	1
171.132	n/a	85566	fixpoint_ON	4	n/a	n/a	n/a
171.642	2.4	85821	stim_ON	8	1	0.6	2
174.552	n/a	87276	fixpoint_ON	4	n/a	n/a	n/a
175.062	2.4	87531	stim_ON	8	1	1	3
177.972	n/a	88986	fixpoint_ON	4	n/a	n/a	n/a
178.482	2.4	89241	stim_ON	8	1	1	2
181.392	n/a	90696	fixpoint_ON	4	n/a	n/a	n/a
181.902	2.4	90951	stim_ON	8	1	0.6	1
184.812	n/a	92406	fixpoint_ON	4	n/a	n/a	n/a
185.322	2.4	92661	stim_ON	8	1	0.3	3
188.232	n/a	94116	fixpoint_ON	4	n/a	n/a	n/a
188.742	2.4	94371	stim_ON	8	1	0	2
191.65	n/a	95825	fixpoint_ON	4	n/a	n/a	n/a
192.162	2.4	96081	stim_ON	8	0	1	1
195.07	n/a	97535	fixpoint_ON	4	n/a	n/a	n/a
195.58	2.4	97790	stim_ON	8	0	0.6	2
198.49	n/a	99245	fixpoint_ON	4	n/a	n/a	n/a
199	2.4	99500	stim_ON	8	0	0.3	3
201.91	n/a	100955	fixpoint_ON	4	n/a	n/a	n/a
202.42	2.4	101210	stim_ON	8	0	0	1
205.33	n/a	102665	fixpoint_ON	4	n/a	n/a	n/a
205.84	2.4	102920	stim_ON	8	1	1	2
208.75	n/a	104375	fixpoint_ON	4	n/a	n/a	n/a
209.26	2.4	104630	stim_ON	8	1	0.6	3
212.17	n/a	106085	fixpoint_ON	4	n/a	n/a	n/a
212.68	2.4	106340	stim_ON	8	1	0.3	1
215.59	n/a	107795	fixpoint_ON	4	n/a	n/a	n/a
