onset	duration	sample	value	event_code
0	n/a	0	break cnt	break cnt
3.72	n/a	1860	resting_start	90
52.636	n/a	26318	instructed_toOpenEyes	20
72.636	n/a	36318	instructed_toCloseEyes	30
112.636	n/a	56318	instructed_toOpenEyes	20
132.636	n/a	66318	instructed_toCloseEyes	30
172.628	n/a	86314	instructed_toOpenEyes	20
192.628	n/a	96314	instructed_toCloseEyes	30
232.628	n/a	116314	instructed_toOpenEyes	20
252.628	n/a	126314	instructed_toCloseEyes	30
292.63	n/a	146315	instructed_toOpenEyes	20
312.63	n/a	156315	instructed_toCloseEyes	30
352.63	n/a	176315	instructed_toOpenEyes	20
357.167	n/a	178583.5	boundary	boundary
